UserID,MovieTitle,Genre,WatchTime_Mins,UserRating,SubscriptionType
U-3019,Friends,Comedy,135,2.7,Basic
U-2156,The Dark Knight,Action,26,2.1,Basic
U-1261,Game of Thrones,Fantasy,40,4.1,Basic
U-2371,Inception,Sci-Fi,98,4.7,Basic
U-8797,Friends,Comedy,136,2.9,Premium
U-1074,Interstellar,Sci-Fi,119,1.9,Basic
U-7830,Breaking Bad,Crime,12,,Premium
U-3664,Game of Thrones,Fantasy,21,3.7,Standard
U-4116,Interstellar,Sci-Fi,22,4.1,Premium
U-6406,The Matrix,Sci-Fi,167,3.7,Basic
U-2617,Friends,Comedy,60,5.0,Basic
U-7852,Interstellar,Sci-Fi,59,1.4,Basic
U-9754,Game of Thrones,Fantasy,14,1.1,Basic
U-3614,Breaking Bad,Crime,69,1.9,Premium
U-7152,The Matrix,Sci-Fi,74,3.4,Basic
U-9468,Stranger Things,Sci-Fi,125,1.8,Basic
U-9001,The Matrix,Sci-Fi,46,,Premium
U-3531,Inception,Sci-Fi,85,1.3,Basic
U-6088,The Matrix,Sci-Fi,144,3.8,Standard
U-5319,Friends,Comedy,104,2.5,Premium
U-5096,Breaking Bad,Crime,19,3.2,Basic
U-1447,Stranger Things,Sci-Fi,66,,Basic
U-2380,Narcos,Crime,106,3.3,Standard
U-8839,Breaking Bad,Crime,141,3.8,Standard
U-8403,Inception,Sci-Fi,69,2.4,Premium
U-2504,The Matrix,Sci-Fi,17,3.6,Basic
U-8967,Stranger Things,Sci-Fi,78,4.5,Standard
U-6572,Narcos,Crime,107,3.0,Basic
U-6415,Friends,Comedy,160,1.6,Basic
U-7002,Interstellar,Sci-Fi,101,,Standard
U-7817,Stranger Things,Sci-Fi,23,3.4,Standard
U-6643,Game of Thrones,Fantasy,12,3.1,Standard
U-1734,Friends,Comedy,106,3.4,Standard
U-1181,Narcos,Crime,34,1.9,Standard
U-6280,Inception,Sci-Fi,91,,Basic
U-7169,The Dark Knight,Action,31,1.0,Standard
U-8264,Money Heist,Crime,100,1.9,Basic
U-3547,Narcos,Crime,30,2.8,Basic
U-3844,Friends,Comedy,65,2.7,Standard
U-9892,The Matrix,Sci-Fi,150,2.8,Basic
U-1148,Interstellar,Sci-Fi,12,,Basic
U-7453,Interstellar,Sci-Fi,18,1.1,Standard
U-2488,Money Heist,Crime,140,4.4,Standard
U-1180,Stranger Things,Sci-Fi,118,4.0,Basic
U-7877,Money Heist,Crime,102,2.6,Basic
U-8848,Stranger Things,Sci-Fi,133,1.6,Standard
U-1968,Breaking Bad,Crime,127,1.3,Standard
U-7006,Money Heist,Crime,31,1.1,Basic
U-1448,Interstellar,Sci-Fi,120,3.5,Basic
U-6604,The Matrix,Sci-Fi,174,3.6,Basic
U-6465,Friends,Comedy,87,2.6,Premium
U-9135,Game of Thrones,Fantasy,39,4.0,Standard
U-8693,Money Heist,Crime,71,2.3,Standard
U-7865,Money Heist,Crime,130,1.3,Basic
U-7078,Friends,Comedy,180,2.7,Basic
U-5608,Narcos,Crime,145,4.9,Basic
U-3117,Money Heist,Crime,25,3.0,Basic
U-5314,Breaking Bad,Crime,142,3.5,Standard
U-5869,Narcos,Crime,134,2.4,Basic
U-8950,The Matrix,Sci-Fi,100,4.1,Basic
U-7101,The Matrix,Sci-Fi,149,4.2,Standard
U-8767,Inception,Sci-Fi,73,2.6,Premium
U-3018,Stranger Things,Sci-Fi,159,1.6,Standard
U-9034,Inception,Sci-Fi,76,4.9,Basic
U-5840,Game of Thrones,Fantasy,112,,Basic
U-8229,Inception,Sci-Fi,159,3.9,Basic
U-6719,Inception,Sci-Fi,25,1.8,Basic
U-1512,Stranger Things,Sci-Fi,99,,Basic
U-4903,Inception,Sci-Fi,83,4.0,Standard
U-4813,Inception,Sci-Fi,7,1.8,Basic
U-8651,The Matrix,Sci-Fi,157,2.1,Standard
U-4038,The Matrix,Sci-Fi,161,2.7,Standard
U-5430,Money Heist,Crime,171,2.6,Premium
U-2773,Stranger Things,Sci-Fi,38,4.5,Basic
U-3545,Narcos,Crime,155,4.9,Basic
U-1431,Narcos,Crime,97,2.5,Standard
U-1937,Friends,Comedy,65,1.6,Basic
U-7527,Narcos,Crime,154,4.3,Basic
U-8841,Money Heist,Crime,40,1.5,Premium
U-8870,Stranger Things,Sci-Fi,64,4.3,Basic
U-4732,Friends,Comedy,70,3.3,Premium
U-9970,The Dark Knight,Action,22,2.6,Basic
U-6434,Stranger Things,Sci-Fi,52,4.0,Basic
U-1168,The Dark Knight,Action,62,4.5,Standard
U-2918,Interstellar,Sci-Fi,13,3.2,Basic
U-2787,Inception,Sci-Fi,41,3.3,Premium
U-6638,The Dark Knight,Action,32,1.1,Basic
U-3537,Game of Thrones,Fantasy,6,4.9,Standard
U-6468,The Dark Knight,Action,171,,Basic
U-5614,Money Heist,Crime,139,,Standard
U-9730,The Dark Knight,Action,38,4.5,Standard
U-7888,Interstellar,Sci-Fi,93,3.1,Standard
U-9608,Money Heist,Crime,43,2.5,Basic
U-9225,Breaking Bad,Crime,143,3.5,Standard
U-4514,Narcos,Crime,115,2.6,Basic
U-5467,Game of Thrones,Fantasy,153,,Basic
U-9658,The Dark Knight,Action,96,,Basic
U-9380,Narcos,Crime,170,,Standard
U-1431,Game of Thrones,Fantasy,168,4.5,Premium
U-9037,Narcos,Crime,11,3.1,Basic
U-2510,Stranger Things,Sci-Fi,10,1.8,Basic
U-4407,Friends,Comedy,63,2.6,Standard
U-8134,Narcos,Crime,142,3.0,Standard
U-3535,Narcos,Crime,69,,Basic
U-7652,The Matrix,Sci-Fi,113,1.3,Basic
U-9696,Breaking Bad,Crime,29,3.7,Premium
U-8864,Breaking Bad,Crime,93,3.9,Basic
U-8719,The Dark Knight,Action,10,3.5,Premium
U-9805,Stranger Things,Sci-Fi,17,,Standard
U-6604,Narcos,Crime,65,4.9,Standard
U-9032,The Matrix,Sci-Fi,6,4.5,Standard
U-6485,Game of Thrones,Fantasy,128,3.7,Standard
U-6157,Game of Thrones,Fantasy,120,4.3,Basic
U-5916,Stranger Things,Sci-Fi,136,2.6,Basic
U-8964,The Matrix,Sci-Fi,105,4.6,Basic
U-6589,Friends,Comedy,92,1.5,Premium
U-9977,The Dark Knight,Action,116,,Standard
U-2680,Stranger Things,Sci-Fi,140,4.4,Premium
U-4174,Game of Thrones,Fantasy,119,4.5,Standard
U-3666,Interstellar,Sci-Fi,123,4.7,Standard
U-6019,The Dark Knight,Action,74,4.6,Basic
U-8272,Interstellar,Sci-Fi,61,2.2,Standard
U-8925,Breaking Bad,Crime,144,,Basic
U-3318,Stranger Things,Sci-Fi,117,3.1,Standard
U-2783,Interstellar,Sci-Fi,132,3.7,Premium
U-1227,The Dark Knight,Action,28,2.4,Basic
U-9972,Stranger Things,Sci-Fi,157,,Basic
U-9440,Interstellar,Sci-Fi,71,2.5,Premium
U-4690,Money Heist,Crime,146,4.1,Basic
U-8831,The Dark Knight,Action,103,,Standard
U-8298,The Dark Knight,Action,59,1.2,Basic
U-9870,Interstellar,Sci-Fi,59,4.1,Basic
U-2655,Friends,Comedy,166,3.9,Standard
U-7556,Friends,Comedy,52,3.9,Premium
U-9491,Inception,Sci-Fi,140,1.0,Basic
U-7039,Breaking Bad,Crime,9,1.3,Standard
U-2535,Inception,Sci-Fi,150,,Standard
U-9475,Friends,Comedy,120,4.8,Standard
U-8911,Stranger Things,Sci-Fi,36,2.1,Basic
U-1225,Friends,Comedy,127,2.3,Standard
U-8560,Interstellar,Sci-Fi,37,4.6,Basic
U-1502,Narcos,Crime,15,,Basic
U-3147,Money Heist,Crime,107,4.0,Standard
U-8792,The Matrix,Sci-Fi,57,3.8,Basic
U-7862,Friends,Comedy,177,3.8,Standard
U-1491,Game of Thrones,Fantasy,37,4.2,Premium
U-6394,Narcos,Crime,94,1.7,Standard
U-8536,Interstellar,Sci-Fi,26,,Premium
U-2019,The Dark Knight,Action,127,3.2,Basic
U-5402,Money Heist,Crime,141,2.6,Basic
U-3163,The Matrix,Sci-Fi,162,,Basic
U-2755,Interstellar,Sci-Fi,116,3.0,Premium
U-3757,Friends,Comedy,30,4.0,Standard
U-3587,Narcos,Crime,84,3.1,Basic
U-5601,The Dark Knight,Action,177,3.7,Standard
U-3208,Friends,Comedy,5,2.4,Basic
U-7130,The Dark Knight,Action,153,4.2,Premium
U-6493,Inception,Sci-Fi,145,,Basic
U-6594,Interstellar,Sci-Fi,160,3.9,Premium
U-2096,Narcos,Crime,39,,Basic
U-5338,Inception,Sci-Fi,167,4.9,Premium
U-4017,Stranger Things,Sci-Fi,81,3.3,Premium
U-5201,Friends,Comedy,14,,Basic
U-7152,Breaking Bad,Crime,77,1.4,Standard
U-4651,Interstellar,Sci-Fi,177,4.0,Basic
U-6518,Money Heist,Crime,67,4.9,Basic
U-2928,Money Heist,Crime,100,3.5,Basic
U-8756,The Matrix,Sci-Fi,105,3.0,Basic
U-6007,Interstellar,Sci-Fi,58,,Standard
U-7445,Game of Thrones,Fantasy,13,3.7,Basic
U-6953,Narcos,Crime,174,3.5,Basic
U-5846,Money Heist,Crime,164,3.6,Basic
U-8113,Interstellar,Sci-Fi,132,,Basic
U-3965,The Dark Knight,Action,51,3.3,Premium
U-5447,Friends,Comedy,26,1.6,Premium
U-2986,Stranger Things,Sci-Fi,125,1.1,Basic
U-9323,Narcos,Crime,130,4.4,Premium
U-5627,Money Heist,Crime,127,2.5,Premium
U-1832,Narcos,Crime,95,4.7,Basic
U-2311,Breaking Bad,Crime,135,,Basic
U-3489,Breaking Bad,Crime,102,1.9,Basic
U-2727,The Matrix,Sci-Fi,76,3.0,Premium
U-1725,Friends,Comedy,141,2.8,Standard
U-9599,Money Heist,Crime,158,,Standard
U-3362,Money Heist,Crime,133,4.1,Basic
U-5001,Money Heist,Crime,88,,Standard
U-5400,Inception,Sci-Fi,97,4.8,Basic
U-7982,Money Heist,Crime,118,,Basic
U-4790,Friends,Comedy,63,,Standard
U-9395,Game of Thrones,Fantasy,62,4.3,Standard
U-2004,Narcos,Crime,21,1.3,Premium
U-1371,Interstellar,Sci-Fi,171,,Standard
U-2603,Game of Thrones,Fantasy,58,4.4,Basic
U-5223,Narcos,Crime,31,1.8,Basic
U-8035,Breaking Bad,Crime,166,3.4,Standard
U-2069,Interstellar,Sci-Fi,11,4.7,Basic
U-1662,The Matrix,Sci-Fi,128,1.1,Basic
U-1863,Narcos,Crime,16,3.0,Basic
U-9980,Friends,Comedy,46,,Basic
U-4339,Interstellar,Sci-Fi,138,4.0,Basic
U-1952,Stranger Things,Sci-Fi,36,,Premium
U-9581,Inception,Sci-Fi,52,,Premium
U-7553,Friends,Comedy,88,4.4,Basic
U-4798,Breaking Bad,Crime,126,4.9,Premium
U-4081,Game of Thrones,Fantasy,152,3.3,Standard
U-8585,Interstellar,Sci-Fi,167,4.0,Basic
U-2011,Breaking Bad,Crime,137,1.3,Basic
U-7960,The Matrix,Sci-Fi,88,4.2,Basic
U-1386,Interstellar,Sci-Fi,41,3.3,Standard
U-1963,Interstellar,Sci-Fi,99,,Premium
U-8720,The Matrix,Sci-Fi,76,3.0,Basic
U-4916,Interstellar,Sci-Fi,127,1.3,Standard
U-7061,The Matrix,Sci-Fi,146,,Standard
U-8873,The Matrix,Sci-Fi,162,,Basic
U-5229,Money Heist,Crime,175,2.5,Basic
U-2925,The Dark Knight,Action,44,2.7,Basic
U-2954,Breaking Bad,Crime,30,4.0,Basic
U-5645,Narcos,Crime,54,,Basic
U-8094,Stranger Things,Sci-Fi,65,1.3,Basic
U-3116,Stranger Things,Sci-Fi,82,,Basic
U-8588,Inception,Sci-Fi,65,4.4,Basic
U-6481,Narcos,Crime,30,3.1,Standard
U-9959,Interstellar,Sci-Fi,174,4.6,Premium
U-9989,Narcos,Crime,30,4.4,Premium
U-2963,Interstellar,Sci-Fi,155,3.9,Basic
U-8876,Inception,Sci-Fi,34,1.6,Basic
U-1147,Narcos,Crime,41,2.6,Basic
U-4765,Stranger Things,Sci-Fi,24,1.9,Basic
U-1201,The Dark Knight,Action,130,3.0,Basic
U-7600,The Matrix,Sci-Fi,114,2.9,Standard
U-6195,Money Heist,Crime,26,1.3,Basic
U-7190,Breaking Bad,Crime,55,1.7,Basic
U-3188,Breaking Bad,Crime,178,4.9,Standard
U-4589,Breaking Bad,Crime,148,4.5,Basic
U-7717,Money Heist,Crime,8,3.5,Standard
U-7481,The Matrix,Sci-Fi,83,2.2,Premium
U-6012,Breaking Bad,Crime,118,4.7,Standard
U-5911,Breaking Bad,Crime,41,1.7,Basic
U-5916,Interstellar,Sci-Fi,31,1.5,Basic
U-1691,Breaking Bad,Crime,177,1.1,Standard
U-3535,Friends,Comedy,10,4.5,Basic
U-6041,Interstellar,Sci-Fi,100,2.7,Premium
U-6194,The Matrix,Sci-Fi,143,,Basic
U-7514,Money Heist,Crime,143,,Standard
U-4741,Breaking Bad,Crime,180,4.4,Basic
U-8676,Interstellar,Sci-Fi,31,4.2,Basic
U-6974,Inception,Sci-Fi,86,3.9,Standard
U-6725,Stranger Things,Sci-Fi,78,,Basic
U-7192,Interstellar,Sci-Fi,178,3.5,Premium
U-1623,The Dark Knight,Action,178,3.7,Basic
U-7015,The Matrix,Sci-Fi,178,1.7,Premium
U-8077,Game of Thrones,Fantasy,128,,Standard
U-7463,Inception,Sci-Fi,24,4.7,Basic
U-7217,Inception,Sci-Fi,66,1.8,Standard
U-2664,Breaking Bad,Crime,79,3.4,Standard
U-5379,Stranger Things,Sci-Fi,92,3.7,Standard
U-9720,Game of Thrones,Fantasy,163,3.1,Premium
U-2325,Breaking Bad,Crime,39,1.2,Basic
U-4724,Friends,Comedy,62,3.6,Basic
U-9919,Narcos,Crime,175,1.7,Basic
U-8047,Interstellar,Sci-Fi,44,4.5,Standard
U-8403,Game of Thrones,Fantasy,21,,Basic
U-8508,Inception,Sci-Fi,119,,Basic
U-5493,Inception,Sci-Fi,33,3.3,Premium
U-1924,Interstellar,Sci-Fi,133,4.7,Basic
U-5085,Friends,Comedy,60,4.0,Basic
U-4103,Breaking Bad,Crime,72,2.7,Basic
U-5655,The Dark Knight,Action,60,2.5,Standard
U-2560,Interstellar,Sci-Fi,11,,Standard
U-7458,Game of Thrones,Fantasy,172,2.4,Standard
U-4644,Friends,Comedy,92,,Premium
U-9803,Narcos,Crime,24,3.2,Basic
U-5320,Friends,Comedy,46,,Basic
U-2030,The Matrix,Sci-Fi,152,,Basic
U-8598,Friends,Comedy,147,,Standard
U-1843,Friends,Comedy,54,,Basic
U-8683,The Matrix,Sci-Fi,69,3.4,Standard
U-3664,Interstellar,Sci-Fi,121,4.9,Standard
U-8737,Stranger Things,Sci-Fi,87,1.2,Premium
U-6279,Interstellar,Sci-Fi,175,1.6,Standard
U-1213,The Dark Knight,Action,148,4.1,Basic
U-2311,Friends,Comedy,55,,Basic
U-6084,The Matrix,Sci-Fi,14,,Basic
U-8269,Narcos,Crime,10,3.6,Premium
U-8993,Breaking Bad,Crime,24,,Basic
U-5240,The Matrix,Sci-Fi,134,4.9,Basic
U-1674,Inception,Sci-Fi,42,1.7,Basic
U-1055,Money Heist,Crime,19,1.6,Standard
U-7718,Game of Thrones,Fantasy,6,4.4,Basic
U-3066,Friends,Comedy,42,1.7,Standard
U-9785,Inception,Sci-Fi,17,2.3,Standard
U-3434,The Matrix,Sci-Fi,120,1.9,Basic
U-8371,Friends,Comedy,7,4.2,Basic
U-8065,Breaking Bad,Crime,162,2.5,Standard
U-4621,The Dark Knight,Action,126,1.9,Premium
U-3825,The Dark Knight,Action,58,3.5,Standard
U-7666,The Matrix,Sci-Fi,12,2.8,Basic
U-7352,Friends,Comedy,39,1.4,Basic
U-6193,Game of Thrones,Fantasy,21,5.0,Premium
U-4581,Game of Thrones,Fantasy,136,,Basic
U-8841,Friends,Comedy,48,1.6,Standard
U-2295,Inception,Sci-Fi,21,1.7,Basic
U-3679,The Matrix,Sci-Fi,100,3.6,Premium
U-9950,Breaking Bad,Crime,152,4.7,Basic
U-5315,The Matrix,Sci-Fi,134,1.1,Basic
U-2232,Narcos,Crime,121,1.5,Basic
U-9999,The Matrix,Sci-Fi,110,,Basic
U-2920,The Matrix,Sci-Fi,120,3.2,Basic
U-7435,Friends,Comedy,8,,Basic
U-8155,Narcos,Crime,80,1.4,Basic
U-5584,The Matrix,Sci-Fi,24,2.8,Basic
U-5864,Money Heist,Crime,118,4.2,Basic
U-6488,Game of Thrones,Fantasy,175,,Basic
U-9142,The Dark Knight,Action,76,,Premium
U-7061,Money Heist,Crime,156,,Basic
U-6446,Interstellar,Sci-Fi,50,,Standard
U-4240,Interstellar,Sci-Fi,58,,Basic
U-5175,Stranger Things,Sci-Fi,8,3.0,Basic
U-1644,Interstellar,Sci-Fi,8,2.0,Basic
U-9182,Game of Thrones,Fantasy,14,2.6,Basic
U-5878,The Dark Knight,Action,165,,Standard
U-1128,Game of Thrones,Fantasy,171,,Standard
U-9935,Stranger Things,Sci-Fi,167,,Standard
U-5336,Friends,Comedy,120,1.9,Standard
U-4009,Interstellar,Sci-Fi,171,4.8,Premium
U-1034,Game of Thrones,Fantasy,99,4.6,Basic
U-6213,Money Heist,Crime,172,3.3,Basic
U-5834,Game of Thrones,Fantasy,155,3.1,Premium
U-1444,Interstellar,Sci-Fi,63,4.6,Standard
U-9269,The Matrix,Sci-Fi,98,,Premium
U-5095,Game of Thrones,Fantasy,12,1.9,Standard
U-4646,Inception,Sci-Fi,110,3.0,Standard
U-5680,Stranger Things,Sci-Fi,117,1.3,Standard
U-2287,Breaking Bad,Crime,154,,Basic
U-1276,Money Heist,Crime,30,2.6,Premium
U-6800,Stranger Things,Sci-Fi,42,4.3,Premium
U-1553,The Matrix,Sci-Fi,63,,Standard
U-1198,Interstellar,Sci-Fi,11,3.5,Basic
U-5981,Narcos,Crime,54,3.0,Basic
U-7693,The Dark Knight,Action,147,4.2,Basic
U-1977,The Dark Knight,Action,42,3.0,Standard
U-9223,Inception,Sci-Fi,64,1.8,Standard
U-6670,Inception,Sci-Fi,74,2.9,Standard
U-9921,Interstellar,Sci-Fi,136,4.1,Basic
U-9103,Money Heist,Crime,30,4.3,Standard
U-5363,Game of Thrones,Fantasy,157,2.9,Basic
U-1845,Game of Thrones,Fantasy,17,1.3,Basic
U-6165,Narcos,Crime,162,,Premium
U-2458,Inception,Sci-Fi,60,,Premium
U-8630,Stranger Things,Sci-Fi,109,4.9,Standard
U-7675,The Dark Knight,Action,117,,Premium
U-8987,Friends,Comedy,177,4.5,Basic
U-2105,Inception,Sci-Fi,97,4.7,Basic
U-9794,Narcos,Crime,52,3.0,Premium
U-8602,Money Heist,Crime,15,3.5,Standard
U-2275,Interstellar,Sci-Fi,107,2.2,Standard
U-2383,Stranger Things,Sci-Fi,72,,Basic
U-1503,The Dark Knight,Action,146,4.6,Basic
U-9481,Interstellar,Sci-Fi,5,4.2,Basic
U-3541,Stranger Things,Sci-Fi,101,3.8,Basic
U-6896,The Matrix,Sci-Fi,33,3.8,Basic
U-5980,Narcos,Crime,6,3.4,Basic
U-8185,The Dark Knight,Action,171,1.2,Standard
U-9112,Money Heist,Crime,107,3.1,Standard
U-7268,The Dark Knight,Action,11,,Basic
U-4930,Narcos,Crime,15,4.3,Basic
U-6491,Inception,Sci-Fi,175,2.9,Basic
U-8303,Inception,Sci-Fi,68,3.1,Standard
U-7308,Money Heist,Crime,114,3.9,Premium
U-6402,Game of Thrones,Fantasy,59,4.6,Premium
U-7966,Friends,Comedy,118,4.0,Standard
U-4534,Money Heist,Crime,160,4.5,Standard
U-6305,The Matrix,Sci-Fi,53,,Basic
U-3955,Game of Thrones,Fantasy,12,3.8,Basic
U-5326,Money Heist,Crime,9,2.7,Basic
U-2225,Interstellar,Sci-Fi,5,4.4,Premium
U-7729,Narcos,Crime,68,3.6,Premium
U-5991,The Dark Knight,Action,86,1.3,Standard
U-7791,Friends,Comedy,100,3.9,Standard
U-1698,The Matrix,Sci-Fi,77,3.6,Basic
U-6128,Friends,Comedy,94,1.6,Basic
U-4165,The Matrix,Sci-Fi,83,1.9,Premium
U-2095,The Matrix,Sci-Fi,159,2.1,Standard
U-7680,Stranger Things,Sci-Fi,130,2.0,Basic
U-1144,Friends,Comedy,115,1.9,Premium
U-9068,The Dark Knight,Action,160,,Standard
U-5257,The Dark Knight,Action,141,3.0,Standard
U-5510,The Dark Knight,Action,25,4.1,Premium
U-5730,Friends,Comedy,136,3.0,Basic
U-6983,Interstellar,Sci-Fi,117,1.6,Basic
U-2199,Breaking Bad,Crime,163,3.8,Basic
U-9021,Narcos,Crime,101,,Premium
U-8346,The Matrix,Sci-Fi,15,1.3,Premium
U-9781,Stranger Things,Sci-Fi,87,1.6,Premium
U-1241,Narcos,Crime,137,3.0,Basic
U-3775,Inception,Sci-Fi,36,1.8,Premium
U-8976,Game of Thrones,Fantasy,75,2.4,Standard
U-5967,The Matrix,Sci-Fi,26,2.7,Basic
U-8264,The Dark Knight,Action,72,3.5,Premium
U-3341,Breaking Bad,Crime,176,1.4,Premium
U-8499,Game of Thrones,Fantasy,102,3.3,Standard
U-5906,Interstellar,Sci-Fi,58,1.2,Standard
U-3884,Stranger Things,Sci-Fi,162,3.8,Standard
U-3622,Game of Thrones,Fantasy,35,5.0,Standard
U-8418,Money Heist,Crime,162,1.2,Standard
U-7248,Game of Thrones,Fantasy,139,2.0,Basic
U-1311,Inception,Sci-Fi,160,4.8,Basic
U-2737,Inception,Sci-Fi,109,4.3,Standard
U-7541,Stranger Things,Sci-Fi,102,4.5,Premium
U-8080,Game of Thrones,Fantasy,95,3.7,Premium
U-7444,Interstellar,Sci-Fi,63,3.5,Basic
U-1423,Narcos,Crime,171,2.0,Basic
U-7578,Friends,Comedy,164,2.6,Basic
U-5314,Money Heist,Crime,109,1.7,Basic
U-7409,Stranger Things,Sci-Fi,46,1.0,Basic
U-4112,Stranger Things,Sci-Fi,8,4.2,Basic
U-5648,Money Heist,Crime,166,,Basic
U-6783,Inception,Sci-Fi,162,4.1,Standard
U-2630,Breaking Bad,Crime,175,,Premium
U-6130,Friends,Comedy,46,1.3,Standard
U-5160,Game of Thrones,Fantasy,103,4.6,Premium
U-1997,The Dark Knight,Action,142,3.5,Standard
U-7713,Interstellar,Sci-Fi,12,2.5,Basic
U-1945,The Matrix,Sci-Fi,168,,Basic
U-9822,The Matrix,Sci-Fi,94,2.1,Basic
U-5124,The Dark Knight,Action,24,2.7,Standard
U-1786,Game of Thrones,Fantasy,110,4.5,Basic
U-9401,The Dark Knight,Action,129,4.5,Basic
U-8586,Stranger Things,Sci-Fi,162,3.6,Standard
U-6160,Inception,Sci-Fi,90,4.0,Premium
U-3552,Money Heist,Crime,103,,Standard
U-6821,Stranger Things,Sci-Fi,33,,Premium
U-2176,Money Heist,Crime,35,2.0,Standard
U-8075,Narcos,Crime,162,,Standard
U-9302,Stranger Things,Sci-Fi,146,,Basic
U-9252,Breaking Bad,Crime,164,1.6,Standard
U-3384,Money Heist,Crime,17,4.9,Basic
U-6464,Interstellar,Sci-Fi,176,3.3,Standard
U-4132,The Matrix,Sci-Fi,29,4.0,Premium
U-6449,Breaking Bad,Crime,50,,Standard
U-9153,The Dark Knight,Action,113,,Basic
U-7685,The Matrix,Sci-Fi,107,3.2,Basic
U-4127,Narcos,Crime,64,1.6,Basic
U-8971,Money Heist,Crime,113,1.5,Standard
U-4546,The Dark Knight,Action,46,4.1,Basic
U-1819,Inception,Sci-Fi,114,4.4,Premium
U-7211,Game of Thrones,Fantasy,110,4.0,Standard
U-9962,Friends,Comedy,156,2.4,Basic
U-6742,The Dark Knight,Action,158,3.8,Basic
U-4951,Money Heist,Crime,36,1.3,Standard
U-3571,Interstellar,Sci-Fi,180,4.2,Basic
U-7586,Friends,Comedy,17,,Basic
U-5634,Game of Thrones,Fantasy,112,4.0,Premium
U-9361,Breaking Bad,Crime,64,1.4,Basic
U-9363,Narcos,Crime,48,3.5,Standard
U-5616,Narcos,Crime,93,2.1,Premium
U-8126,Breaking Bad,Crime,148,4.9,Premium
U-3591,Narcos,Crime,104,1.6,Premium
U-8641,Game of Thrones,Fantasy,15,3.0,Basic
U-9878,Interstellar,Sci-Fi,73,,Premium
U-3471,Narcos,Crime,42,4.6,Premium
U-9411,The Dark Knight,Action,27,4.7,Premium
U-4749,The Matrix,Sci-Fi,81,4.9,Premium
U-7412,Interstellar,Sci-Fi,144,1.7,Standard
U-8747,Game of Thrones,Fantasy,118,,Premium
U-2630,Inception,Sci-Fi,94,1.4,Basic
U-8201,Friends,Comedy,25,1.4,Standard
U-4817,Stranger Things,Sci-Fi,124,4.0,Premium
U-8142,Breaking Bad,Crime,126,2.4,Standard
U-4115,The Dark Knight,Action,46,3.9,Standard
U-2058,Stranger Things,Sci-Fi,116,1.6,Premium
U-3383,Stranger Things,Sci-Fi,154,3.0,Basic
U-8315,Inception,Sci-Fi,123,2.7,Basic
U-9227,Inception,Sci-Fi,132,2.7,Basic
U-8941,Friends,Comedy,143,2.5,Premium
U-1693,Narcos,Crime,113,4.7,Basic
U-3190,Interstellar,Sci-Fi,173,,Basic
U-4464,Game of Thrones,Fantasy,133,3.3,Basic
U-8301,Friends,Comedy,95,1.8,Basic
U-1378,The Dark Knight,Action,35,4.8,Basic
U-4239,Money Heist,Crime,67,,Basic
U-6746,Money Heist,Crime,50,3.4,Premium
U-7770,Game of Thrones,Fantasy,153,,Standard
U-2452,Stranger Things,Sci-Fi,28,1.0,Standard
U-2594,Game of Thrones,Fantasy,168,2.2,Basic
U-1383,Breaking Bad,Crime,19,,Basic
U-2613,Money Heist,Crime,53,2.2,Standard
U-7859,Interstellar,Sci-Fi,149,3.9,Basic
U-6492,Narcos,Crime,94,4.0,Standard
U-4993,Narcos,Crime,176,4.7,Premium
U-4027,Inception,Sci-Fi,71,,Basic
U-8795,Breaking Bad,Crime,59,1.2,Basic
U-3384,Game of Thrones,Fantasy,166,4.2,Basic
U-6080,Friends,Comedy,119,2.0,Basic
U-5298,Money Heist,Crime,117,3.7,Standard
U-7657,Money Heist,Crime,23,2.3,Basic
U-5055,The Dark Knight,Action,180,3.4,Standard
U-5009,The Matrix,Sci-Fi,21,3.3,Basic
U-8179,The Dark Knight,Action,57,,Basic
U-7350,The Matrix,Sci-Fi,127,1.3,Premium
U-5795,Friends,Comedy,45,4.0,Premium
U-5364,Narcos,Crime,167,,Basic
U-7887,Interstellar,Sci-Fi,134,2.8,Standard
U-9603,Friends,Comedy,5,3.5,Basic
U-2838,Money Heist,Crime,49,4.0,Premium
U-9666,The Matrix,Sci-Fi,117,5.0,Standard
U-6608,Interstellar,Sci-Fi,135,1.3,Basic
U-9707,The Dark Knight,Action,92,2.9,Standard
U-5502,The Dark Knight,Action,80,,Standard
U-7353,Interstellar,Sci-Fi,44,,Basic
U-1744,Money Heist,Crime,55,1.9,Basic
U-4973,The Matrix,Sci-Fi,69,2.4,Basic
U-5134,The Matrix,Sci-Fi,125,1.0,Standard
U-8493,Game of Thrones,Fantasy,58,4.6,Premium
U-3201,Breaking Bad,Crime,96,3.2,Basic
U-4181,Friends,Comedy,179,4.2,Premium
U-4790,Stranger Things,Sci-Fi,65,2.6,Basic
U-6579,Inception,Sci-Fi,102,3.5,Basic
U-4080,Breaking Bad,Crime,177,3.3,Premium
U-5287,The Matrix,Sci-Fi,6,2.2,Basic
U-6390,Narcos,Crime,126,4.2,Basic
U-1370,Friends,Comedy,68,,Basic
U-9063,Game of Thrones,Fantasy,170,3.8,Standard
U-5471,Game of Thrones,Fantasy,76,3.0,Premium
U-3459,Game of Thrones,Fantasy,174,2.5,Basic
U-3367,The Dark Knight,Action,11,,Premium
U-2134,Interstellar,Sci-Fi,36,2.1,Basic
U-1673,Interstellar,Sci-Fi,48,,Basic
